"","price","area","bedrooms","bathrooms","stories","parking","mainrbinary","groombinary","basementbinary","hwaterbinary","acbinary","prefareabinary","priceVarea_predONtrain","priceVarea_levelLog_predONtrain","poly_priceVarea_predONtrain","spline_priceVarea_predONtrain","basemulti_predONtrain","ridge_model_predONtrain","svm_predONtrain","svm_tuned_predONtrain","CART_predONtrain","tunedCART_predONtrain","gradboost_predONtrain","boost_tune_predONtrain","logit_bin_predONtrain","probit_bin_predONtrain","classif_CART_predONtrain..pred_0","classif_CART_predONtrain..pred_1","classif_tunedCART_predONtrain..pred_0","classif_tunedCART_predONtrain..pred_1","classif_gradboost_predONtrain..pred_0","classif_gradboost_predONtrain..pred_1","classif_boost_tune_predONtrain..pred_0","classif_boost_tune_predONtrain..pred_1"
"131",4025,3460,3,2,1,1,1,0,1,0,1,0,3911.40393604625,3871.95099527952,3813.03715629777,3884.36863005254,5147.85932620247,5145.71609154886,4338.09887968003,4338.08823768877,4129.04545454545,4129.04545454545,4083.0234375,4960.8271484375,0.207218208272464,0.0605960795902957,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.524417340755463,0.475582659244537,0.64931583404541,0.35068416595459
"132",4025,5400,3,1,1,3,1,0,0,0,0,0,4866.84267971252,5084.76734371727,5031.92525068742,5096.59150464369,3884.85134910168,3907.65703490283,4341.6676275894,4341.68382113316,4153.15384615385,3893.225,3818.82080078125,3692.9443359375,0.207218208272464,0.0605960795902957,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.524417340755463,0.475582659244537,0.64931583404541,0.35068416595459
"133",4007.5,4500,3,1,2,0,0,0,1,0,1,0,4423.59790172302,4588.00823136057,4496.70770794625,4570.05402337512,4851.25429372237,4860.38515009692,4335.96758419382,4335.96948747639,4153.15384615385,4685.94,3588.61059570312,4438.51171875,0.232145235018576,0.174040109634494,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.264896243810654,0.735103756189346,0.628648459911346,0.371351540088654
"134",4007.5,3460,4,1,2,0,1,0,0,0,1,0,3911.40393604625,3871.95099527952,3813.03715629777,3884.36863005254,4447.55298901408,4475.54238038811,4338.0982961078,4338.08746854272,3402.05588235294,3851.86666666667,4023.05249023438,4293.533203125,0.232145235018576,0.174040109634494,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.264896243810654,0.735103756189346,0.628648459911346,0.371351540088654
"135",3990,4100,4,1,1,0,0,0,1,0,0,0,4226.60022261657,4334.37110394484,4242.02990772657,4310.09936216949,3380.22471821632,3426.60357276682,4338.97201677116,4338.97031857371,4153.15384615385,4316.30769230769,4001.48095703125,3500.53735351562,0.204279175626798,0.0591345008383464,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.637067794799805,0.362932205200195,0.648593723773956,0.351406276226044
"136",3990,4500,3,2,2,0,0,0,1,0,1,0,4423.59790172302,4588.00823136057,4496.70770794625,4570.05402337512,5991.35849178478,5959.12727648431,4336.1857747821,4336.17643737088,6588.75,5812.70967741936,4531.83642578125,5578.9287109375,0.230546131915605,0.172465956227757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.62839674949646,0.37160325050354,0.68335622549057,0.31664377450943
"137",3990,3960,3,1,2,0,1,0,0,0,0,0,4157.65103492931,4239.70936161924,4150.44973099487,4217.37859996723,3765.67817268729,3803.36623053265,4339.01527852295,4339.01758319944,3402.05588235294,3851.86666666667,4021.5498046875,3900.91748046875,0.230546131915605,0.172465956227757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.62839674949646,0.37160325050354,0.68335622549057,0.31664377450943
"138",3990,4050,2,1,2,0,1,1,1,0,0,1,4201.97551272826,4300.93961942032,4209.46811524232,4277.05152629869,3800.61386251782,3836.66993175745,4337.65643347346,4337.62828893548,4153.15384615385,4316.30769230769,3997.40795898438,3973.66040039062,0.230546131915605,0.172465956227757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.62839674949646,0.37160325050354,0.68335622549057,0.31664377450943
"139",3920,7260,3,2,1,3,1,1,1,0,0,0,5782.8818875575,5891.20625010559,5972.15379474452,5734.21201674116,5746.95980366161,5694.67565326944,4338.99752124771,4338.99654062255,6949.23444444444,6949.23444444444,3949.93676757812,5896.42236328125,0.198494372776945,0.0562944118843735,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.637067794799805,0.362932205200195,0.648593723773956,0.351406276226044
"140",3920,3000,3,1,2,0,1,0,0,0,0,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,3393.03081449503,3448.12675080144,4332.27726311578,4332.26016589526,3402.05588235294,3514.29166666667,2823.63818359375,3038.43334960938,0.224227103144433,0.166260505845709,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.664369463920593,0.335630536079407,0.68335622549057,0.31664377450943
"141",3920,3816,2,1,1,2,1,0,1,0,1,0,4086.73187045099,4138.78553470562,4054.93145997566,4121.55883268297,4145.94519013636,4178.7086055618,4338.99752124771,4338.99654062255,3402.05588235294,3358.32,3915.97265625,4262.99267578125,0.198494372776945,0.0562944118843735,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.637067794799805,0.362932205200195,0.648593723773956,0.351406276226044
"142",3920,8080,3,1,1,2,1,0,0,0,1,0,6186.72712972571,6182.77466786612,6315.64966651978,5838.0755601977,5801.12053944036,5756.56396136793,4338.99752124775,4338.99654062269,6019.07352941176,6019.07352941176,4058.81567382812,5378.21435546875,0.198494372776945,0.0562944118843735,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.637067794799805,0.362932205200195,0.648593723773956,0.351406276226044
"143",3920,2145,4,2,1,0,1,0,1,0,0,1,3263.77406598381,2569.22541507654,2848.51719258625,3029.99961896363,3761.44809829343,3801.91530032658,4335.87031609631,4335.82564891679,4129.04545454545,4129.04545454545,3875.69262695312,3747.08447265625,0.198494372776945,0.0562944118843735,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.637067794799805,0.362932205200195,0.648593723773956,0.351406276226044
"144",3885,3180,4,2,2,0,1,0,0,0,0,0,3773.50556067174,3642.02642234892,3617.02871302015,3698.99818157353,4603.00639221848,4613.47627963842,4339.99752125241,4339.99654063618,4129.04545454545,4129.04545454545,4552.697265625,4598.74951171875,0.221114113236486,0.163212545546172,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.848030149936676,0.151969850063324,0.81917417049408,0.18082582950592
"145",3850,5300,5,2,2,0,1,0,0,0,0,0,4817.59325993591,5033.83816361124,4975.04176356254,5043.74720376368,5425.93597489308,5397.96346404485,4339.04830758069,4339.04489821448,4984.93333333333,5812.70967741936,3867.41137695312,4936.26416015625,0.218032195031431,0.160201129068819,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.807025134563446,0.192974865436554,0.81917417049408,0.18082582950592
"146",3850,7152,3,1,2,0,1,0,0,0,1,0,5729.69251419876,5850.37003815607,5923.67422576777,5714.34668009457,5880.69262072851,5841.73421285439,4339.54170700555,4339.56484963692,6019.07352941176,6019.07352941176,4016.61889648438,6052.76123046875,0.218032195031431,0.160201129068819,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.807025134563446,0.192974865436554,0.81917417049408,0.18082582950592
"147",3850,4080,2,1,1,0,1,0,0,0,0,0,4216.75033866125,4321.04769448687,4229.02457919839,4296.8903547366,3372.46123158731,3419.20275027242,4338.99752104938,4338.99654023043,4153.15384615385,4316.30769230769,3793.8720703125,3500.53735351562,0.19283368608504,0.0535629630614589,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.848985612392426,0.151014387607574,0.794845938682556,0.205154061317444
"148",3850,3850,2,1,1,0,1,0,0,0,0,0,4103.47667317504,4162.95409426431,4077.60523984579,4144.20922960456,3283.18113535375,3334.09329158681,4336.05727703883,4336.05423815741,3402.05588235294,3358.32,3580.33422851562,3427.794921875,0.19283368608504,0.0535629630614589,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.848985612392426,0.151014387607574,0.794845938682556,0.205154061317444
"149",3850,2176,2,1,2,0,1,1,0,0,0,1,3279.04138611456,2608.32054819943,2872.54115637331,3049.77293412447,3073.17516537999,3143.21286403215,4338.99752124771,4338.99654062255,3402.05588235294,3514.29166666667,3796.39819335938,3079.79150390625,0.218032195031431,0.160201129068819,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.807025134563446,0.192974865436554,0.81917417049408,0.18082582950592
"150",3815,3150,2,2,1,0,0,0,1,0,0,0,3758.73073473876,3616.20033510002,3595.72728716778,3679.24295809515,4151.56330140096,4173.80663067019,4338.16255050345,4338.15310542081,4129.04545454545,4129.04545454545,4113.962890625,4125.62646484375,0.190049764418229,0.0522371770447107,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.868525981903076,0.131474018096924,0.794845938682556,0.205154061317444
"151",3780,3600,2,1,1,0,1,0,0,0,0,0,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,3186.13755249118,3241.58301040681,4334.16563804997,4334.15574117077,3402.05588235294,3525.08333333333,3426.16918945312,3045.12866210938,0.187296707904295,0.0509375856221897,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.868525981903076,0.131474018096924,0.794845938682556,0.205154061317444
"152",3780,5830,2,1,1,2,1,0,0,0,0,0,5078.61518475195,5293.52331083528,5269.15985983982,5303.65305788006,4051.7663116253,4066.77471853243,4339.46299206162,4339.48221240737,4153.15384615385,3893.225,3884.64208984375,3885.09936523438,0.187296707904295,0.0509375856221897,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.868525981903076,0.131474018096924,0.794845938682556,0.205154061317444
"153",3773,2520,5,2,1,1,0,0,1,0,1,0,3448.4593901461,3008.21631813466,3134.96113766671,3269.86293965243,4782.97545463921,4797.87743431205,4338.99752124766,4338.99654062234,4129.04545454545,4129.04545454545,3823.61987304688,4582.2822265625,0.186749794177082,0.0506807821037816,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.722223699092865,0.277776300907135,0.794845938682556,0.205154061317444
"154",3773,6930,4,1,2,1,0,0,0,0,0,0,5620.35880229468,5764.45633594308,5821.65444678735,5667.9131792229,4918.55593709462,4902.38837095108,4338.99752124771,4338.99654062255,5118.43181818182,5189.85185185185,3886.33764648438,5217.5595703125,0.211361470255406,0.153704686493521,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.813155174255371,0.186844825744629,0.81917417049408,0.18082582950592
"155",3745,3480,2,1,1,0,1,0,0,0,0,1,3921.25382000158,3887.65496846473,3826.84387473388,3897.66615640239,3139.55663271715,3197.17807544041,4336.11177495972,4336.10462168367,3402.05588235294,3525.08333333333,3100.50634765625,2985.21337890625,0.18457444393978,0.0496638636960886,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.910158514976501,0.0898414850234985,0.794845938682556,0.205154061317444
"156",3710,3600,3,1,1,1,1,0,0,0,0,0,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,3186.13755249118,3241.58301040681,4334.16563804997,4334.15574117077,3402.05588235294,3525.08333333333,3426.16918945312,3045.12866210938,0.181882891687897,0.0484156849015757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.910158514976501,0.0898414850234985,0.794845938682556,0.205154061317444
"157",3710,4050,2,1,1,0,1,0,0,0,0,0,4201.97551272826,4300.93961942032,4209.46811524232,4277.05152629869,3360.81600164381,3408.10151653081,4337.67856329364,4337.65029674562,4153.15384615385,4316.30769230769,3720.34936523438,3500.53735351562,0.181882891687897,0.0484156849015757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.910158514976501,0.0898414850234985,0.794845938682556,0.205154061317444
"158",3710,3584,2,1,1,0,1,0,0,1,0,0,3972.47321656925,3967.88774976318,3898.22208784956,3966.89727236385,3179.92676318798,3235.66235241129,4338.99751029108,4338.99651907771,3402.05588235294,3525.08333333333,3696.904296875,3438.19921875,0.181882891687897,0.0484156849015757,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.910158514976501,0.0898414850234985,0.794845938682556,0.205154061317444
"159",3703,5450,2,1,1,0,1,0,0,0,0,0,4891.46738960083,5109.87933535078,5060.12463843092,5122.38330725797,3904.2600656742,3926.15909113883,4339.88653101312,4339.89137993937,4153.15384615385,3893.225,3702.09936523438,3692.9443359375,0.181348258963099,0.0481690855193379,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.910158514976501,0.0898414850234985,0.794845938682556,0.205154061317444
"160",3675,3630,2,1,1,0,1,0,1,0,0,0,3995.12794966649,4002.63539648657,3929.57025322038,3997.55264181944,3197.78278243469,3252.68424414841,4336.35186033222,4336.32836595377,3402.05588235294,3358.32,3302.93139648438,3045.12866210938,0.179221962303953,0.0471927217785355,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.799518585205078,0.200481414794922,0.751564502716064,0.248435497283936
"161",3675,3630,2,1,1,0,1,0,0,0,1,0,3995.12794966649,4002.63539648657,3929.57025322038,3997.55264181944,4073.74476448661,4109.88095636388,4336.4494270304,4336.42181995084,3402.05588235294,3358.32,3693.99462890625,3880.33032226562,0.179221962303953,0.0471927217785355,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.799518585205078,0.200481414794922,0.751564502716064,0.248435497283936
"162",3675,5640,2,1,1,0,0,0,0,0,0,0,4985.04128717639,5203.2482627472,5165.80878847716,5216.36917353131,3978.01318864975,3996.46690483563,4338.99752124771,4338.99654062255,4153.15384615385,3893.225,3606.22412109375,3975.427734375,0.179221962303953,0.0471927217785355,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.799518585205078,0.200481414794922,0.751564502716064,0.248435497283936
"163",3675,3600,2,1,1,0,1,0,0,0,0,0,3980.35312373351,3980.02421439519,3909.14130831617,3977.55819886635,3186.13755249118,3241.58301040681,4334.16563804997,4334.15574117077,3402.05588235294,3525.08333333333,3426.16918945312,3045.12866210938,0.179221962303953,0.0471927217785355,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.799518585205078,0.200481414794922,0.751564502716064,0.248435497283936
"164",3640,4280,2,1,1,2,1,0,0,0,1,0,4315.24917821447,4451.43773184264,4357.91455654938,4428.22249388078,4326.05807992929,4350.40768743189,4338.99752124792,4338.99654062333,4153.15384615385,4685.94,3714.537109375,4775.48388671875,0.17659155916117,0.0459946459405207,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.599754333496094,0.400245666503906,0.715355277061462,0.284644722938538
"165",3640,3570,3,1,2,0,1,0,1,0,0,0,3965.57829780053,3957.2238151917,3888.65419801541,3957.57079099726,3614.29018342168,3659.05019189184,4338.99751197315,4338.99652296672,3402.05588235294,3851.86666666667,3663.39575195312,3911.322265625,0.200194039523809,0.142899914745365,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.654502928256989,0.345497071743011,0.746098756790161,0.253901243209839
"166",3640,3000,2,1,2,0,1,0,0,0,1,0,3684.85660507384,3483.26510203849,3488.34767695783,3580.82036750261,4268.99279654695,4305.3234630169,4332.50265724546,4332.47360526705,3402.05588235294,3514.29166666667,3612.5615234375,3873.63452148438,0.200194039523809,0.142899914745365,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.654502928256989,0.345497071743011,0.746098756790161,0.253901243209839
"167",3640,3520,2,2,1,0,1,0,1,0,0,0,3940.95358791222,3918.79395659411,3854.37975774406,3924.27827106679,4295.18780403756,4310.7218468166,4338.98022720287,4338.97590649321,4129.04545454545,4129.04545454545,3618.22583007812,4627.50634765625,0.17659155916117,0.0459946459405207,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.599754333496094,0.400245666503906,0.715355277061462,0.284644722938538
"168",3640,5960,3,1,2,0,1,1,1,0,0,0,5142.63943046155,5353.61092579937,5338.52948382984,5359.29360344683,4542.02683558785,4543.44847997267,4338.99771881887,4338.9968579566,4153.15384615385,3893.225,3700.14990234375,4358.224609375,0.200194039523809,0.142899914745365,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.654502928256989,0.345497071743011,0.746098756790161,0.253901243209839
"169",3640,4130,3,2,2,2,1,0,0,0,0,0,4241.37504854955,4354.23485028372,4261.48942935506,4329.88542136674,4971.77200709625,4965.01534812244,4338.99737106493,4338.99634299613,4984.93333333333,5812.70967741936,3768.85205078125,5114.07373046875,0.200194039523809,0.142899914745365,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.654502928256989,0.345497071743011,0.746098756790161,0.253901243209839
"170",3640,2275,3,1,3,0,1,0,0,1,1,1,3327.79831169341,2729.54411285427,2948.84696459187,3112.97008344159,4427.36426711951,4465.61206282153,4338.99752124771,4338.99654062255,3402.05588235294,3514.29166666667,3673.6279296875,4095.73950195312,0.226084960365567,0.326439691790123,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.564721941947937,0.435278058052063,0.634412407875061,0.365587592124939
"171",3633,3520,3,1,1,2,1,0,0,0,0,1,3940.95358791222,3918.79395659411,3854.37975774406,3924.27827106679,3155.08360597516,3211.97972042921,4339.03630624636,4339.02876824303,3402.05588235294,3525.08333333333,4045.04736328125,3487.09326171875,0.176069132643901,0.0457579882937447,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.961971700191498,0.0380282998085022,0.879624783992767,0.120375216007233
"172",3605,4500,2,1,1,0,1,0,0,0,0,0,4423.59790172302,4588.00823136057,4496.70770794625,4570.05402337512,3535.49445079643,3574.62002265482,4335.743857835,4335.75255809893,4153.15384615385,3641.05,3485.8876953125,3130.18579101562,0.173991578076649,0.0448211282408453,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.961971700191498,0.0380282998085022,0.879624783992767,0.120375216007233
"173",3605,4000,2,1,1,0,1,0,0,0,0,1,4177.35080283996,4267.09282633545,4176.74475221212,4243.92619292418,3341.40728507129,3389.59946029481,4337.7849490726,4337.79464709969,3402.05588235294,3358.32,3047.01293945312,3389.4765625,0.173991578076649,0.0448211282408453,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.961971700191498,0.0380282998085022,0.879624783992767,0.120375216007233
"174",3570,3150,3,1,2,0,1,0,1,0,0,0,3758.73073473876,3616.20033510002,3595.72728716778,3679.24295809515,3451.25696421257,3503.63291950944,4337.94693248589,4337.94850036468,3402.05588235294,3514.29166666667,3218.40673828125,3458.3359375,0.194496643773967,0.137424435722006,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.952180325984955,0.0478196740150452,0.895224690437317,0.104775309562683
"175",3570,4500,4,2,2,2,1,0,1,0,0,0,4423.59790172302,4588.00823136057,4496.70770794625,4570.05402337512,5115.39650973285,5101.93056426884,4336.09550429953,4336.08991981125,4984.93333333333,5812.70967741936,3487.66748046875,4743.7275390625,0.194496643773967,0.137424435722006,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.952180325984955,0.0478196740150452,0.895224690437317,0.104775309562683
"176",3570,3640,2,1,1,0,1,0,0,0,0,0,4000.05289164416,4010.13094950792,3936.36697587811,4004.21873434472,3201.66452574919,3256.38465539561,4336.87376914362,4336.87360341786,3402.05588235294,3358.32,3224.48315429688,3045.12866210938,0.171421907537218,0.0436718389357529,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.961971700191498,0.0380282998085022,0.879624783992767,0.120375216007233
"177",3535,3850,3,1,1,2,1,0,0,0,0,0,4103.47667317504,4162.95409426431,4077.60523984579,4144.20922960456,3283.18113535375,3334.09329158681,4336.05727703883,4336.05423815741,3402.05588235294,3358.32,3580.33422851562,3427.794921875,0.168882428924927,0.0425464478445972,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.961971700191498,0.0380282998085022,0.879624783992767,0.120375216007233
"178",3500,4240,3,1,2,0,1,0,0,0,1,0,4295.54941030383,4425.85414664587,4332.343371378,4402.10738396451,4750.3289675453,4764.17445766972,4338.99752124783,4338.99654062298,4153.15384615385,4685.94,3724.30444335938,4808.85791015625,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"179",3500,3650,3,1,2,0,1,0,0,0,0,0,4004.97783362182,4017.60593857196,3943.157235714,4010.88536101834,3645.34412993771,3688.65348186944,4338.98684622556,4338.98170369034,3402.05588235294,3851.86666666667,3499.53369140625,3518.25170898438,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"180",3500,4600,4,1,2,0,1,0,0,0,0,0,4472.84732149963,4647.89265964311,4558.76145254163,4633.29592289406,4014.10974481547,4040.19255035345,4339.83574468014,4339.84302234744,4153.15384615385,3641.05,3621.5517578125,4043.94067382812,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"181",3500,2135,3,2,2,0,0,0,0,0,0,0,3258.84912400615,2556.49346758675,2840.75427806372,3023.62242347459,4197.36421585294,4226.78330430601,4338.98482712125,4338.97884848302,4129.04545454545,4129.04545454545,3485.87548828125,4220.20458984375,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"182",3500,7424,3,1,1,0,0,0,0,0,0,0,5863.65093599114,5952.06952941532,6044.32945022275,5761.2789844449,4670.51619595705,4656.62027133613,4338.99753093886,4338.99655925623,5118.43181818182,5189.85185185185,3662.287109375,4756.00537109375,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"183",3500,3480,3,1,1,0,0,0,0,0,1,0,3921.25382000158,3887.65496846473,3826.84387473388,3897.66615640239,4015.51861476907,4054.37478765588,4336.22276519432,4336.20978236687,3402.05588235294,3525.08333333333,3548.00512695312,3820.4150390625,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"184",3500,3640,2,1,1,1,1,0,0,0,0,0,4000.05289164416,4010.13094950792,3936.36697587811,4004.21873434472,3201.66452574919,3256.38465539561,4336.87376914362,4336.87360341786,3402.05588235294,3358.32,3224.48315429688,3045.12866210938,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"185",3500,5900,2,1,1,1,1,0,0,0,0,0,5113.08977859558,5326.04274654426,5306.64845355459,5334.03624240818,4078.93851482682,4092.67759726284,4338.99752293197,4338.99654414737,4153.15384615385,3893.225,3429.66772460938,3885.09936523438,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"186",3500,3120,3,1,2,1,1,0,0,0,0,0,3743.95590880577,3590.12710450614,3574.36769591888,3659.51093971703,3439.61173426906,3492.53168576784,4337.99752124771,4337.99654062255,3402.05588235294,3514.29166666667,3322.32202148438,3458.3359375,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"187",3500,3512,2,1,1,1,1,0,0,0,0,1,3937.01363433009,3912.59456414736,3848.88085355397,3918.95415125474,3151.97821132356,3209.01939143145,4340.34486562284,4340.36715794554,3402.05588235294,3525.08333333333,3643.14233398438,3487.09326171875,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"188",3500,9500,3,1,2,3,1,0,0,0,0,1,6886.0688905536,6623.89235565425,6807.69926254367,5884.11539654275,5916.16396892184,5853.39406148151,4338.99752124771,4338.99654062255,5118.43181818182,5189.85185185185,3531.96752929688,6182.11083984375,0.188923092015738,0.132093977430923,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.837565183639526,0.162434816360474,0.895224690437317,0.104775309562683
"189",3500,5880,2,1,1,0,1,0,0,0,0,0,5103.23989464026,5316.79101675544,5295.96974088813,5325.45528445965,4071.17502819782,4085.27677476844,4338.21418432636,4338.23241770532,4153.15384615385,3893.225,3429.66772460938,3885.09936523438,0.166373016741947,0.0414446245069766,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.877330303192139,0.122669696807861,0.879624783992767,0.120375216007233
"190",3465,3060,3,1,1,0,1,0,0,0,0,0,3714.40625693981,3537.21997018992,3531.47401723144,3620.11760832065,2976.52341350803,3041.760803058,4338.98899585237,4338.98543162601,3402.05588235294,2615.27954545455,3301.70556640625,2985.21337890625,0.163893538834657,0.0403660383367698,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.948277950286865,0.0517220497131348,0.879624783992767,0.120375216007233
"191",3465,2145,3,1,3,0,1,0,0,0,0,1,3263.77406598381,2569.22541507654,2848.51719258625,3029.99961896363,3500.93962197905,3560.31000439246,4335.30698053467,4335.28965664791,3402.05588235294,3514.29166666667,3692.63012695312,3260.54296875,0.210738901199203,0.304597267289276,0.847619047619048,0.152380952380952,0.847619047619048,0.152380952380952,0.944940984249115,0.055059015750885,0.834593415260315,0.165406584739685
"192",5740,5400,4,2,2,2,1,0,0,0,1,0,4866.84267971252,5084.76734371727,5031.92525068742,5096.59150464369,6340.71539009003,6292.16428873232,4341.99118072455,4341.99085768338,6588.75,5812.70967741936,6076.90869140625,6141.68603515625,0.424098757433718,0.370742668724896,0.648648648648649,0.351351351351351,0.444444444444444,0.555555555555556,0.410756707191467,0.589243292808533,0.535635888576508,0.464364111423492
"193",5740,4640,4,1,2,1,1,0,0,0,0,0,4492.54708941027,4671.48269276168,4583.40199136832,4658.33906569598,4029.63671807348,4054.99419534225,4340.97567070264,4340.9695188166,4153.15384615385,3641.05,5472.759765625,4043.94067382812,0.424098757433718,0.370742668724896,0.648648648648649,0.351351351351351,0.444444444444444,0.555555555555556,0.410756707191467,0.589243292808533,0.535635888576508,0.464364111423492
"194",5740,5000,3,1,3,0,1,0,0,0,1,0,4669.84500060607,4875.07684330082,4800.51360908503,4875.81930970634,5485.13932032152,5473.97412768356,4342.02856056854,4342.04586843015,4153.15384615385,4685.94,5779.87158203125,5048.998046875,0.462212432378451,0.613222623822569,0.458333333333333,0.541666666666667,0.411764705882353,0.588235294117647,0.202205434441566,0.797794565558434,0.405178815126419,0.594821184873581
"195",5740,6360,3,1,1,2,1,1,1,0,1,1,5339.63710956799,5530.59727596794,5545.12388957377,5508.92843318383,5133.46068934587,5120.09322684951,4342.21340009364,4342.24735381406,6019.07352941176,6019.07352941176,5161.2412109375,5179.67333984375,0.386867060033103,0.171691445156996,0.648648648648649,0.351351351351351,0.444444444444444,0.555555555555556,0.509986221790314,0.490013778209686,0.496602654457092,0.503397345542908
"196",5740,5800,3,2,4,0,1,0,0,0,1,0,5063.84035881897,5279.46670972705,5252.99637734878,5290.33431474233,7375.58084441817,7297.31756907359,4341.029244155,4341.02754656213,6588.75,5812.70967741936,5841.7939453125,7182.37841796875,0.500772945407484,0.817358292088743,0.458333333333333,0.541666666666667,0.411764705882353,0.588235294117647,0.18085989356041,0.81914010643959,0.3501036465168,0.6498963534832
